PPARG	NFATC2	BCL6	MAFB	PRDM1	SNAI3	EGR2	ETS1	STAT1	FOS	NFYC	IRF8	TCF3	PPARD	SNAI1
22.7048422	12.909156	52.6307637	21.1057826	16.8488497	14.3675417	24.489641	5.4865817	15.0763941	13.5654584	16.3956016	4.2097643	9.8956589	10.577373	4.2097643
4.2411076	13.0069141	15.2349626	12.2153355	15.8210363	12.0686873	29.7946383	4.2411076	13.0247614	14.9500272	14.6327807	4.2411076	11.1690658	17.1953022	4.2411076
11.8811397	9.93378	16.394911	20.175116	10.1991088	11.6707756	28.484158	3.8599872	13.1703633	11.4069673	13.1735085	12.0096024	11.2730373	13.206245	7.774116
12.6767837	4.1463428	25.5688007	10.176011	15.3686659	16.1177008	21.4782312	4.1463428	16.4963013	12.4306585	21.2277288	4.1463428	4.1463428	20.8586151	11.2247838
25.1101194	10.2920684	21.3741074	35.0963661	12.3054565	8.5250854	16.7896623	9.1967303	10.5465645	11.4770709	13.2988041	3.8443102	11.4409878	10.554058	9.2392909
10.4972122	12.7674728	20.6890463	14.7079028	11.0285801	3.9926982	11.2100246	8.459993	11.7995587	13.0548359	18.1752053	10.4910811	10.5901663	15.0282193	3.9926982
23.8449525	13.5455275	26.1168823	16.0232174	14.6146186	14.0760227	21.3602745	9.5021271	16.7113616	10.3824699	15.229525	4.2278691	10.7180208	12.8967601	4.2278691
4.3255465	9.7347627	13.1545089	4.3255465	10.24987	11.1066353	10.9488894	4.3255465	7.1876779	14.1716844	12.2648678	13.9778337	7.4231732	11.9688068	4.3255465
42.6978019	9.3636826	31.673188	40.8526138	14.1044535	13.4290402	11.968768	8.8033256	11.8351644	14.7546991	14.5490851	10.4192538	14.1203293	14.9993849	3.8928612
22.2654361	14.4991182	21.8413732	32.631614	9.8852901	4.0449491	19.2515305	9.1450806	10.4148069	18.6104075	10.0066454	4.0449491	11.2323885	13.337963	9.3856875
18.5711173	15.2933121	26.3167351	26.4175853	17.2528055	9.6199523	33.6480618	8.1371723	13.5290115	15.783732	16.0822342	4.1710371	12.2493662	13.9420548	4.1710371
12.4489725	10.8928416	15.9108744	14.6231338	10.2649387	3.793799	17.7619767	8.4457854	12.2712583	14.0001208	17.7606336	14.0718255	10.1157999	13.8224337	8.7090974
15.6892114	11.0390515	20.5962958	22.9901526	11.8636266	13.0622764	13.6509363	6.5092523	12.4748841	13.9758538	15.4376568	10.9206843	3.9844191	13.5680408	3.9844191
15.9345475	11.1783758	23.896024	14.9129606	8.8889417	14.6121281	11.8281539	7.6332448	10.6043801	11.0981022	16.2192835	3.8754428	11.3569752	12.57526	3.8754428
20.3817734	18.1812007	22.1819715	24.1104144	4.4852943	4.4852943	16.2319267	4.4852943	10.8846888	4.4852943	14.7212581	13.907895	4.4852943	4.4852943	4.4852943
23.3453666	4.0430451	23.7041831	22.3093654	4.0430451	4.0430451	9.2004782	8.0029039	10.2275816	15.6477293	10.6276841	11.5513404	10.1085976	10.8958051	4.0430451
23.1780576	11.3646122	23.7705479	19.6683633	21.5682437	4.4823824	13.9392105	4.4823824	4.4823824	16.9554727	15.0926099	4.4823824	4.4823824	14.9291024	4.4823824
16.548477	3.770532	9.0675727	11.4016908	12.7070449	3.770532	15.8379776	7.1945548	13.736905	18.639462	16.2061568	3.770532	9.0329893	15.1723042	9.9789193
12.5849967	14.7795836	11.5036421	14.6276352	3.800887	3.800887	22.2873523	8.4601013	13.2657624	15.6909588	13.5953327	12.6817401	11.592934	12.591131	9.3092877
12.5589217	15.5485584	13.2205027	32.0604724	11.5373182	10.195568	21.0458461	9.041343	12.2364154	17.0134526	14.9699851	15.7128055	11.7019931	13.8267201	10.7278597
8.4655298	13.9634662	10.9258314	9.7980334	3.9301951	8.8547435	15.3181359	7.2999371	14.7313651	17.9154622	14.5118136	15.1576295	14.0942021	12.0017167	13.6543815
10.2124961	10.9204735	6.1808672	9.5116137	9.8339981	9.9790273	23.3967574	8.2244931	12.0848355	17.5198689	15.5669672	14.2230978	8.5999358	13.9611588	14.1084095
17.5152915	12.9859946	12.828989	20.6528459	3.849264	3.849264	19.0961506	7.2400165	14.1247329	13.8688836	20.1823038	13.4475922	12.4833282	14.0094096	14.8137749
29.2559679	12.04206	26.2798109	39.7531661	11.6191167	11.7494156	23.0765965	8.1335532	11.8178199	17.0603869	17.2952348	3.9581161	14.518855	11.6995525	3.9581161
18.6138555	3.7676163	24.8554355	20.2618578	10.4768805	10.189594	18.627409	7.6249336	12.0255451	13.3227636	16.7537889	10.5470264	9.2656588	17.1886285	9.8127694
30.6281767	11.0132922	30.9010407	22.0726855	13.6096787	15.9508488	27.7717242	7.6891179	11.7498692	14.3468321	21.7206153	10.2809911	7.316022	15.3396933	10.6382181
16.9404587	9.4714465	24.2216552	22.5969709	7.830463	11.403339	18.7652341	8.324223	11.5773569	15.8356951	17.7451701	3.8021729	12.3230505	14.7683269	10.7540755
22.4042148	8.2202954	15.8067211	26.3154054	10.0708762	4.0635887	13.3889122	4.0635887	11.145039	20.4327516	18.9589754	4.0635887	4.0635887	12.4472952	13.8008258
17.4245682	11.9162426	20.6095734	18.6030532	12.3450076	11.2747455	19.1774837	8.6018317	13.2270781	11.7125426	18.6528331	10.7881518	10.9770649	14.8241728	9.2170643
24.5797455	11.193264	30.3536763	27.4076598	13.6449373	12.4572228	20.2758499	5.993795	13.2960099	11.3731797	19.9001759	10.6273108	9.9132208	12.9920364	8.5332039
24.2400807	4.2949198	31.1536569	23.1152884	14.9974738	15.2487114	19.4899198	7.3208044	15.3407452	22.2796261	20.9110494	4.2949198	4.2949198	15.0876538	10.7398351
26.3716466	9.5242978	25.4908145	21.6343239	10.913823	11.7386434	14.4360269	7.2756973	14.4363523	18.5746225	18.4943461	9.8885986	11.2287632	17.8347112	9.9194288
15.0420389	11.9656128	23.4033908	21.256539	11.783893	12.5269384	19.3671603	8.8510699	15.9742198	14.9856362	19.221972	15.0939935	12.7362194	14.6092919	10.3559354
12.6137273	8.801587	9.6506273	11.8342844	7.1948643	3.7247284	14.9835515	3.7247284	13.0395296	16.2428198	15.8016632	12.3781711	12.7968338	14.6551156	8.8231622
3.9911989	9.5313677	11.4079998	10.4870465	11.0877355	3.9911989	23.1225242	7.6537775	14.0850256	12.3389072	13.9279587	19.0352494	10.8696291	10.4326165	10.2835038
14.0388651	11.6682018	10.7950904	15.4175945	3.6228443	3.6228443	18.9811303	7.3994222	12.0748745	17.0005227	15.8540646	11.1723538	12.6654914	10.3781836	9.2092903
19.4170792	7.6575742	29.4538816	28.3390703	14.0092095	11.0056708	23.0217737	7.8922094	11.7331885	16.2763258	17.5711649	3.8673205	7.7344665	15.1512612	3.8673205
19.1282533	11.6884227	24.9371365	18.1127316	12.9551291	10.5476392	18.8940653	9.3504292	12.2106969	13.3461046	15.234586	10.5197224	8.9326225	15.1009866	3.9132329
17.1152354	9.6121998	13.3091158	8.7353329	10.0900238	12.9852363	23.2419625	7.7550491	13.6900927	14.2854903	17.3888334	12.6322146	15.0894938	12.8882405	9.7175832
8.5400926	9.7795929	10.1434811	16.8967896	7.0371257	12.6893205	20.1077523	8.1249804	13.4511095	13.5190743	15.501812	10.7809704	10.1263803	12.7525788	7.8222055
16.9725724	11.5260266	24.668118	12.1485417	12.3398609	13.7753647	23.618573	10.5810467	12.7411223	11.4225024	13.3103124	3.909096	11.3659997	16.6735325	3.909096
10.2326578	4.1001615	12.0417267	10.0428889	4.1001615	13.0299951	20.8713173	7.5742453	17.4421464	16.8302304	16.7683259	16.8692572	10.6112991	9.9607474	13.9689047
10.8465635	10.0466026	10.3050102	14.6491037	7.6163149	9.7393244	23.3969092	7.537393	11.8242431	12.681855	13.2408572	11.2680173	13.9259566	13.1313859	8.3788786
11.0461966	12.9463026	4.0600596	11.0586418	4.0600596	15.4242557	18.2335588	4.0600596	11.6963014	18.5239486	19.6253373	17.7073334	12.0565172	10.5360912	12.8768564
17.700104	11.1765557	27.486528	36.8829115	12.6913247	4.10903	20.3856885	8.2722009	15.485863	20.1563381	21.6616595	11.1007996	9.6376923	13.8067465	11.0290401
11.0963926	11.7268746	3.8608029	15.4778629	11.2191114	14.9592675	20.3655225	7.1295065	12.1603147	14.6879838	13.9228836	12.4325857	11.038614	11.9333913	13.1084864
16.970743	4.4056769	28.2510117	24.8146403	22.7803943	4.4056769	17.6863384	7.565107	17.5850698	14.5769491	19.522338	11.8399662	4.4056769	21.1641794	13.2413282
9.8034891	12.2196181	12.2248996	13.4739066	11.1522486	11.3387765	14.7232882	8.505637	11.7559188	12.360302	12.9789258	12.9525913	12.0397386	11.0433193	12.2387062
14.8501326	4.1046056	40.377945	16.8382755	17.7685032	16.3905083	17.7192174	4.1046056	11.5111426	9.0431969	18.3544421	4.1046056	4.1046056	16.4910781	12.0792918
14.972195	12.922913	4.0421639	20.3835015	4.0421639	12.6464296	28.4604108	4.0421639	11.0814934	15.710915	12.8255145	15.6016702	11.1776209	12.3762908	21.4092578
13.8616728	10.6990243	10.541803	12.4321709	6.8998269	12.1292713	20.3215544	7.4676121	13.75758	17.0619057	15.1179278	12.1635171	13.7604622	12.6365913	9.4413097
13.6154525	12.2311676	33.8062017	15.267099	17.1698972	4.021071	23.0631997	8.3912653	11.5468833	10.8049173	25.0084657	13.3546897	10.5308795	19.6928306	4.021071
9.5309839	13.4482529	11.8221434	16.1417584	8.50588	10.6000739	18.501777	3.4898443	11.7246114	21.0124764	13.5598875	13.3166211	13.9376886	14.481018	10.9783272
24.3429268	11.2728844	30.9985857	32.6919125	23.7176097	17.3549687	21.3516323	6.971242	13.3523263	14.3332571	19.2215622	4.2427097	11.8196099	11.4487609	9.9452728
14.3335438	11.8894588	3.8547596	3.8547596	3.8547596	3.8547596	23.5620769	9.0077931	12.9152835	12.3727344	20.2353385	12.8067794	13.2702751	11.9026178	10.6081096
10.3901472	11.8264086	19.2984203	11.5870253	10.2138309	10.9708312	23.3139982	3.9344565	13.4540424	12.1072555	15.022854	13.517831	11.2811379	18.9551669	11.7442827
12.9395311	10.6000019	9.8276392	21.0515537	3.7726026	10.4278285	24.8896726	3.7726026	13.9489983	20.9112318	16.530484	11.240813	13.5723607	10.0191107	8.4363035
13.1255643	13.8501796	32.7806096	20.1871301	18.2896836	11.1758018	22.6005447	6.5953269	13.0500148	9.6034277	18.6880365	10.2495994	10.4292355	19.7287466	4.3142517
13.8591172	10.6710399	12.6083128	11.091647	15.4257418	11.0768984	18.8685549	6.4695008	15.1260353	14.3486736	13.1209829	4.0722125	12.2162168	14.789269	4.0722125
12.5673584	9.7249134	27.1224556	15.6777799	11.6321626	11.7127438	19.4370633	7.3794298	17.0297863	10.1926893	13.503532	11.6952496	11.7232326	21.0181607	10.4777431
24.7526338	10.8418767	27.9144785	19.2997492	12.1422193	4.2269443	29.9557686	11.4080451	17.7151727	10.9664015	14.8371846	4.2269443	8.8964512	17.1750374	4.2269443
14.1734573	4.0675707	24.8826067	39.37626	15.3033212	10.657301	97.2511836	9.5675618	23.077047	12.1337001	14.3569314	13.9716828	13.5223508	14.6111299	10.7614009
3.9139118	11.3799476	16.6283597	9.5715341	9.5703675	13.6563366	26.4180935	5.8902622	14.8709203	12.6998942	13.3180955	10.6631895	14.1722786	14.4095506	3.9139118
15.221157	13.1473429	23.742545	17.2972513	12.6359982	4.0078236	22.7441452	11.4025005	12.4567243	20.8387963	14.4851994	11.8522275	9.1870672	18.3106098	4.0078236
13.8676538	15.1801869	13.9858615	11.426715	10.3677257	10.899683	12.1535092	8.0445788	14.3201374	12.6639156	15.8118931	10.0679555	10.5257926	15.7012822	9.6951025
12.8333701	12.4807742	13.2579216	14.079506	11.6569455	10.4241645	19.4683347	7.4405221	15.6237929	15.0242406	18.7041387	10.8922527	11.1352289	16.7091709	9.8604883
12.3516475	16.576596	11.7709948	10.1556478	9.8202004	15.8697538	16.0319397	7.8853388	13.0489994	13.1556007	16.3559301	3.9577244	11.9133105	13.2630742	9.7471403
9.3673956	16.8611678	3.8378965	10.282673	9.3174639	19.9725922	18.6199004	3.8378965	14.8007689	11.7239455	15.3494394	10.0096405	11.7659468	13.2928133	9.1350136
9.4956702	15.649026	3.7763472	9.6736829	9.5938479	12.914655	27.43713	3.7763472	11.6599874	12.8742161	13.6798043	3.7763472	12.969287	16.7601341	3.7763472
15.752611	12.3109463	14.0461849	11.5862816	17.2829439	15.0818463	38.6719485	10.3186006	11.715061	14.8659133	17.3157734	9.7658819	10.5265478	14.1125626	8.9791267
4.3182894	9.5281063	4.3182894	24.7199357	4.3182894	4.3182894	26.2925341	4.3182894	12.4310454	15.4417702	20.849126	20.9226229	11.9021992	17.4099683	17.2881902
3.898236	11.7713824	14.2380385	11.1092247	3.898236	16.9942423	28.246804	3.898236	11.7920449	18.4271733	16.092432	15.3072448	10.6411017	11.4394919	9.8545003
4.0776016	10.7765824	12.8891711	12.2398695	4.0776016	4.0776016	36.4195768	7.9804246	10.6427601	20.8709569	20.4221761	13.130486	12.9424033	13.5474354	10.2800993
4.2300828	10.0328844	13.2168194	14.9838728	13.6263461	13.3761641	25.5035298	4.2300828	11.4941839	14.9684874	18.4797153	12.9329807	4.2300828	12.3072095	10.5967644
12.5137525	12.806527	10.4671605	8.5187611	4.1185364	14.5280349	18.0698692	8.8169848	11.9663692	12.2560697	13.7490249	15.073987	10.9858473	12.6477484	12.7303602
10.6840908	11.2926024	4.1505686	10.3852585	4.1505686	32.835479	19.8036657	4.1505686	10.1496249	11.3075952	16.1952273	12.0883336	11.2180659	11.2308521	13.5517672
10.4256718	8.7410893	3.9931426	12.1926805	11.9620075	3.9931426	21.9178842	6.4942185	12.5434381	16.6595143	15.1773872	13.4509836	10.5722913	11.9902193	9.4635896
3.6890645	9.7892248	9.354051	3.6890645	7.5473579	3.6890645	21.9967386	7.9044482	13.1037235	12.933902	18.103082	12.4586881	12.5378564	13.4644921	7.5133662
21.0999365	12.9214665	13.1948185	10.0893235	12.0934221	18.6942462	26.8957263	6.5539848	11.5492632	10.0658749	15.662301	10.2162482	12.2200408	16.8900458	9.192324
3.9480688	3.9480688	9.9352337	9.1623636	8.112837	11.5713986	24.6830213	3.9480688	12.5468506	21.687367	17.7319235	17.4605523	12.3578505	13.449634	15.6446183
31.3089901	10.1851716	34.7884122	43.3661909	19.8229098	16.2187245	17.4175623	4.1264395	16.6681329	11.0114923	17.2038713	14.6839244	9.4165025	15.0071222	11.7040769
35.6436278	11.2808251	33.9131136	28.2662709	11.9281609	15.8234085	37.2964428	10.0332063	12.2236668	15.1186676	17.5730532	11.5730842	11.7894148	13.4172021	9.9973676
3.9792106	9.5642926	3.9792106	14.3330995	3.9792106	24.4633569	19.6224099	6.388023	11.7314438	16.0920703	16.8258947	13.0972245	9.7125411	13.0636743	15.9068406
4.1861003	11.0147158	17.1904765	21.4705305	10.918514	18.1080345	41.862971	6.762289	12.0351696	18.7965815	14.0405974	13.2434689	4.1861003	17.0282551	17.2369806
17.9838313	12.6333091	13.7092191	20.261145	14.9454779	9.3073593	31.3829622	9.8794568	12.1368055	16.0672083	17.4240903	11.9018635	10.6181691	11.013611	15.698766
12.7338353	12.678918	11.0615084	15.8878593	12.2527049	4.0126545	25.7062271	4.0126545	13.0714848	21.7147342	21.6788463	13.9602716	9.0252096	13.7320879	11.0116525
4.2466287	4.2466287	14.9483516	10.6738019	15.0281817	4.2466287	29.8491026	4.2466287	11.3970611	4.2466287	26.0872874	4.2466287	4.2466287	21.208794	10.6114316
17.4798717	14.2947526	21.4866532	27.9856005	17.0853322	17.9165889	30.4055321	9.2679522	11.3236881	14.3470363	18.0799622	10.4085199	10.8462081	14.9345608	8.6029534
14.5863192	12.4483526	16.9302096	10.5211281	11.0309457	17.0191333	22.9727052	9.3522777	10.8411038	15.9515838	18.3311498	4.0116054	11.5944024	14.8230375	13.7542494
13.7390267	18.3216461	15.1953031	8.767536	13.666609	16.1835349	80.3345491	5.9694009	13.6040984	21.7430172	25.94259	13.2787235	14.8485775	28.2928562	4.0688638
14.4741577	3.9665669	11.6537156	10.6148212	9.531928	11.8992108	24.195861	3.9665669	16.2862563	18.996691	16.2774518	15.7878587	11.256883	11.9769775	11.1101471
14.274378	10.9645646	12.3289886	16.7902684	10.5504369	9.7528502	20.2405443	9.5762032	15.9916941	15.2979469	16.7675826	12.441196	11.0991695	12.9446999	11.6924257
11.4729693	11.8937047	17.4137666	8.4983792	3.9168753	28.3317643	54.5842012	7.1273889	12.2117787	10.7191494	18.841941	13.5207412	11.1612341	20.519945	11.3627329
9.882675	12.2296882	11.745912	10.9027771	3.9487461	11.8838692	17.7343512	3.9487461	14.8069667	18.5838405	18.6068217	15.5987442	12.4173187	12.9670574	11.0984991
3.8308206	11.8693378	3.8308206	8.7731792	9.332315	3.8308206	15.3496915	7.3655336	15.4278609	13.6374361	22.0453186	12.8194088	11.0867459	10.8258431	9.1867189
13.1529575	12.0876953	32.2938545	13.8391672	23.2684501	14.0678988	63.5228844	11.7087694	18.0293811	13.8942751	20.3969603	4.0136718	11.2293723	17.1485927	4.0136718
3.8993022	3.8993022	15.8442309	32.3259109	3.8993022	3.8993022	17.5992238	8.5266873	10.381768	19.0411989	19.7280626	3.8993022	14.4611881	13.8850859	18.9931886
4.0917692	4.0917692	4.0917692	16.2867779	4.0917692	14.1075396	15.9448308	6.5898955	11.2717725	14.6559408	15.5854154	10.1604432	12.0760672	10.6429596	9.586524
12.8579996	9.24932	13.1735457	9.3379498	4.0131518	4.0131518	43.9249638	4.0131518	12.8301213	13.0418582	19.3194681	4.0131518	13.0341077	21.8942461	4.0131518
36.8716185	11.2828616	28.9277475	20.9574667	18.6402563	23.9748764	21.7016892	6.4918503	16.192428	15.5496167	20.3416806	4.162166	12.6686782	12.8533895	13.0218958
4.1314885	4.1314885	4.1314885	12.667274	4.1314885	38.5896092	23.7278483	4.1314885	10.2904248	17.3748028	17.341722	18.1472312	13.2337123	13.531045	11.9675267
4.2487323	10.3913923	22.5051838	13.3681697	4.2487323	65.9011914	38.6157185	8.278512	14.9031611	13.6238308	17.4748602	15.2734867	4.2487323	11.3126554	14.7139041
13.572862	15.2520076	12.838294	10.5122591	13.8642472	20.9193883	18.8073846	6.8735457	13.2905979	16.1047089	20.1484552	4.2372342	4.2372342	11.9573774	13.4629032
11.2284841	12.0892731	4.2723525	15.4158029	11.5219993	15.6882449	48.2081022	4.2723525	11.475022	15.6052952	20.3103096	14.2704285	11.0777427	14.7581248	22.6383357
27.8917396	12.3330564	19.1996403	9.9316476	17.5894443	23.1553443	40.8822411	7.3843409	15.4530235	4.0752632	23.3104243	10.8750014	13.8951935	26.4101203	4.0752632
9.4768067	12.0598823	9.531575	8.282201	9.9585718	17.6263225	32.7085754	10.5168989	12.9293337	12.7665977	19.0874167	3.8678125	11.6086362	19.9237788	9.9795463
4.1867231	10.5588147	4.1867231	16.8434222	10.5631248	26.6846872	33.7198948	6.343058	12.3966071	17.1041049	20.9781001	12.9125033	4.1867231	14.0980301	22.9621392
10.4667492	11.5934549	14.0051696	14.6115801	14.7966268	4.111261	30.6231387	5.5763821	12.2989091	19.6189973	19.6817971	16.2953419	7.9421549	12.3781571	17.2585383
9.9931185	11.4613444	19.1626535	7.9165938	9.2704033	12.3613776	33.1485094	6.285116	15.0002126	9.3679242	20.7920208	7.446361	13.9019552	17.0610235	8.5877496
9.9284502	9.7294394	10.8459626	11.9447321	4.0342159	20.2236668	19.1751196	7.9469106	11.5945721	15.3498206	16.6821513	13.1916839	12.8895155	11.1078458	11.5240718
4.1936537	4.1936537	18.3097683	35.4248558	17.1614224	15.2490146	42.9609955	4.1936537	11.6876407	15.6001546	19.9668404	15.8379762	11.413054	12.7703328	9.6948563
4.2340636	4.2340636	4.2340636	19.411418	11.4072527	20.6215847	23.89786	7.3134631	12.48222	4.2340636	15.4424407	4.2340636	13.4929914	9.1340787	4.2340636
9.146404	12.0156873	18.6513459	32.0428765	12.4059753	17.6718122	39.8380585	3.9366991	13.3226182	12.9891991	16.1882886	10.970845	11.0619564	7.3430845	13.6915025
4.1399632	11.4906759	12.4136616	4.1399632	4.1399632	4.1399632	18.0157872	4.1399632	14.9657266	16.1362356	21.962843	12.9024685	14.1000961	12.2582838	12.6543835
10.3620308	3.9918824	10.4412549	14.4519629	13.3447543	16.5835084	16.7336857	3.9918824	13.380076	12.523661	16.7462044	14.4511395	11.3599995	11.898548	9.8749473
4.2032351	4.2032351	14.3307561	13.1978674	4.2032351	4.2032351	28.9917082	9.2447858	13.0983962	16.4412213	18.1848255	4.2032351	12.6798958	11.1889278	15.2394164
4.0475055	10.4792344	4.0475055	10.3114056	10.7553592	4.0475055	17.7871363	4.0475055	12.3305891	20.3292538	18.2761009	14.6549885	11.2008933	12.7479667	11.0612049
4.0440235	14.9211603	11.2152354	10.2991978	9.2087412	15.2750788	17.8425575	4.0440235	13.2270677	11.7357136	17.5303224	12.0184114	10.870774	10.6393726	13.0373068
3.9471104	12.1093808	3.9471104	8.860119	11.089512	12.5981753	20.3831066	3.9471104	12.4679302	12.679883	17.6303551	3.9471104	11.034863	10.0387301	12.9648298
3.932334	10.2768453	3.932334	14.7468056	11.6988301	14.3496968	24.0825304	7.3181087	12.2311803	16.9743273	18.0122111	12.0061001	12.1788191	13.9594463	18.1607778
19.3620891	9.5740566	11.3847526	8.9402842	11.1108723	23.3796762	17.0614742	7.5517081	14.1737553	18.8396065	16.1511201	14.9084702	7.9286474	11.4380313	12.7282163
10.4573962	13.8691606	8.8281558	19.6217986	3.9457847	29.7076257	17.5870622	10.0647467	12.1333391	17.7505444	18.5002742	11.0833969	11.2339555	11.1405492	11.6412978
10.2630479	13.2065455	25.2941357	3.9376528	8.0836452	20.1294761	28.5939941	10.0746547	14.7618512	9.6016867	27.0634059	3.9376528	14.5820417	29.5905206	3.9376528
14.3800816	13.0606051	10.0882345	9.8017021	15.5098181	12.5347134	35.5846539	9.7411995	15.4591543	9.6301357	16.205275	3.8877772	12.4859383	16.1763573	8.7665098
14.3117108	13.3647731	18.4770159	10.312097	10.9905984	4.0078878	35.4066986	9.5711248	10.7867193	9.9710984	22.1427971	4.0078878	11.6207835	17.6514692	4.0078878
19.5237297	9.4016005	3.9417115	9.274699	13.3734039	23.2920508	29.8252379	9.6586942	14.6661058	16.4491545	15.390185	3.9417115	14.6500843	17.622711	3.9417115
24.4641526	8.2738746	20.3509546	16.5259929	13.9814641	13.8315528	30.7269268	9.5105292	14.3268594	12.1148027	22.4192719	11.8524107	12.0474906	21.0474534	11.1725039
15.9378423	11.6731065	33.0905371	22.4138123	14.4303882	11.746008	20.7715823	10.7956824	16.9665445	10.9471776	18.1610278	13.7618719	4.0070054	19.3241009	4.0070054
23.7184711	11.9452414	25.1208877	13.0095445	20.186191	15.5528175	33.4094203	10.8937853	12.1047691	9.1605179	19.6816994	3.8170581	14.5329105	18.423431	9.6349166
20.7082041	11.8261432	13.520451	11.5124887	13.9070224	18.2216059	17.4196567	10.6358821	13.17207	17.2820449	16.493756	9.0839386	16.098757	17.7797096	13.7078296
15.0381723	12.5359557	23.9599774	8.8308657	11.6194839	13.8781613	26.2926575	7.8629307	13.6858166	15.915169	17.3307276	3.9106196	12.5025222	18.097715	12.2024153
12.2359798	8.0679851	18.3366001	7.5223017	3.8856264	20.7041583	27.1843923	7.908983	14.3651595	11.6321785	22.4213238	3.8856264	9.4941746	14.3613355	16.1022721
13.1932375	10.0385311	13.6840393	11.9031429	12.3047437	14.0101714	37.3678615	3.946808	20.7830885	12.3724825	18.9597403	3.946808	12.2664995	17.5200394	3.946808
14.4265727	11.344973	16.0103022	9.6916878	11.7750157	12.7689797	46.9062401	11.2073724	18.8798071	19.9836754	26.4824713	3.7855266	15.5683518	20.2229189	14.7651848
25.9873864	10.5461203	26.5523841	15.4278973	15.3254739	14.896226	35.7987612	9.1797482	11.8741306	13.9404693	19.9464602	8.6574768	9.5441954	16.7839247	9.334221
14.2229898	6.4993435	23.7255982	17.9230397	13.9998223	9.919978	23.5176787	9.633601	11.7339051	12.2158165	18.7756296	3.9900017	8.2152128	18.9755027	3.9900017
27.4056825	10.3458858	20.5757407	21.1659328	15.4639207	13.5737468	24.9729798	7.8327748	12.4618512	19.039436	16.8031067	3.7139741	8.5678462	18.3359436	10.2531655
27.2247805	10.1209572	36.5693631	20.4089655	14.7658624	18.8821465	47.4403635	8.2947555	12.0059012	12.8222336	16.546571	3.9521419	11.1110397	17.5511031	3.9521419
23.4015411	12.232025	20.5246383	11.6871196	18.7504101	21.1506211	33.0663755	9.602532	13.126617	11.7064154	19.2060469	3.7579583	12.1178983	20.1215377	10.954729
26.8794732	9.7236822	29.2391779	14.1492856	14.1692444	20.1566954	29.034954	4.0586066	12.6324137	14.3301606	18.1885848	4.0586066	4.0586066	28.1902566	10.9541824
25.7139598	15.5807079	30.2255601	12.9136364	15.8764526	20.9457549	38.2293597	10.4557851	9.8962044	10.7916875	17.9199568	12.5439872	3.9408284	20.1064755	9.5923232
15.5622679	12.2637979	18.7311868	11.061598	10.6554343	8.2172271	21.7376606	3.9174559	14.9811176	11.0529308	22.5108954	9.1607703	13.5935871	10.192677	8.7465296
33.6008812	10.4849284	22.6488688	12.906071	10.7880764	20.5094462	20.6802035	8.4402054	10.4416476	16.5964598	14.9576691	3.9111575	9.5307952	30.8753015	10.2071774
18.139953	12.7314397	25.4867574	17.1608695	12.9259742	28.4570291	34.0383916	8.53561	12.6946352	12.8698418	16.7441428	8.1154264	8.4089351	21.3150246	10.4475371
36.7329914	14.6736608	23.282378	21.4423676	14.7515039	34.9926255	23.464673	7.4243502	14.3741752	13.5778452	23.0764348	4.1908774	10.6581843	24.2392948	12.150104
13.2085363	3.9641612	24.5349704	10.7575954	3.9641612	21.2373739	18.6088736	10.088073	13.7909747	15.7865615	23.0064952	3.9641612	3.9641612	18.1238671	10.4203643
21.6657715	7.4196642	23.8318612	19.6658129	14.126315	15.0635249	39.7216428	12.8015349	13.6523368	14.0129961	18.1677205	11.9593306	10.7234263	18.7767981	10.429646
20.7134752	11.2950736	33.7028685	13.0592483	13.1859397	14.0156988	33.4006338	8.8818555	11.5397555	22.2097284	13.4020835	10.8602596	7.4691998	22.8614124	13.5692318
20.4210504	9.6573155	15.0489009	17.274349	12.2556586	15.3487042	17.0894948	7.2473964	11.2946106	15.2755549	18.6404804	4.0888088	10.4855182	16.3372797	4.0888088
12.4203702	11.09932	16.9560268	14.6867811	11.5186247	15.4948628	15.6779779	3.8697329	12.3704258	17.0194513	16.487778	3.8697329	8.3569568	18.9326598	11.4895015
21.7517418	11.4026982	27.2645252	14.193142	13.6292428	19.7547214	22.2978988	3.9565445	9.8522607	12.7369794	17.0559841	9.8188229	9.4198377	24.5516117	3.9565445
26.9892052	11.3721251	24.4744987	18.5350511	15.2710719	23.0199585	17.4557045	10.5150477	12.0553104	15.5014334	14.0565339	9.1851004	8.2929818	19.4370808	16.437579
26.2863512	9.4550992	19.461902	15.3022777	14.0779795	18.4884866	17.3605546	8.3102007	10.9591358	18.3075691	15.9858046	3.7394729	11.9383196	10.7621375	15.9152208
38.9538906	10.4779978	22.5322937	15.0048787	15.4500086	16.3752254	22.9264318	6.9074048	11.5034115	14.9489278	14.4857197	3.8859049	3.8859049	17.6259746	12.5472425
24.8681674	11.3017711	15.1338432	18.8204108	15.8027356	16.0036575	17.4647975	11.3164225	11.0081908	15.4356109	16.5833633	3.9016668	11.0095943	16.472733	18.001925
26.2427537	11.9924323	21.5866361	13.9964948	20.1476002	24.9941387	4.0547342	7.4659317	10.412365	12.7729138	20.9033437	4.0547342	11.7899258	13.0843699	14.6243609
18.698218	12.2510754	17.922666	20.4925253	15.9206607	3.9843375	18.2436289	10.5309716	12.2921927	17.2170765	16.4039398	10.8480934	10.8853381	17.8672835	9.3971518
