PPARG	NFATC2	BCL6	MAFB	PRDM1	SNAI3	EGR2	ETS1	STAT1	FOS
26.6495395	11.2366493	29.0159683	24.9982463	13.7326832	14.055013	11.6064015	10.5270812	10.751254	15.0001404
27.174614	9.0157661	24.0666959	25.3614288	15.9721392	10.3482128	18.3385815	9.2023184	10.5412487	16.15085
19.8722934	3.8983629	28.4081489	17.0806383	16.1332869	15.2060504	17.8922061	10.0497937	10.492721	16.8047725
18.2428323	10.0418624	26.0244822	14.2936887	12.4106776	15.674098	15.2382108	11.5388344	10.7477684	18.0468697
33.0589171	14.4512158	31.0778892	26.7296989	12.6433927	14.9105973	18.5065458	14.4005718	10.0325287	8.740017
30.6846058	13.2550644	28.5998325	28.5612453	14.736644	11.9207044	14.4829063	10.7206476	10.3013562	14.3424917
16.0430535	9.0047714	30.2453859	20.1679498	15.4021628	3.6098445	12.8262808	10.6321195	9.0215526	15.8334663
33.8751103	3.7152311	33.2886131	29.6386769	15.1623455	3.7152311	12.9474651	12.4504958	10.7769681	21.0754396
16.1037812	3.810667	11.2272623	8.5827578	13.9769889	15.2756831	23.3456091	8.4974263	12.1236242	9.6140137
21.3247737	3.7112556	19.3593829	16.1404158	17.1400297	13.9779789	11.6723652	9.4930749	10.5005953	15.7933894
18.8113691	8.6387371	25.3049703	15.8889273	11.7251454	11.9597755	13.6026781	10.2939272	11.2086561	13.1129866
18.1806291	9.1098327	13.348566	19.1651305	13.8165708	13.9281659	15.0909628	4.6505919	13.2619364	11.2571512
28.7771478	10.5466308	19.043513	16.7383882	12.1271786	15.7129341	16.7283132	10.5993767	9.8046968	11.3373993
18.4174514	3.5437776	23.2196957	22.9292807	12.1773488	9.2531178	12.5432692	9.0079734	10.6469613	12.9945764
19.834777	10.2086451	17.8909807	18.976648	12.1591268	12.1911716	22.9084776	7.3943027	12.9206687	16.5937122
18.0090553	3.7821651	20.8039726	18.4608093	15.9725325	3.7821651	3.7821651	9.1320167	10.095693	13.8936791
24.2453052	10.1127764	32.2299298	20.8054857	4.3748878	16.6639838	22.8520483	10.602522	13.2624259	21.0611581
21.5252057	14.5212185	16.6885452	38.6081233	13.1315092	3.8437742	12.5910068	12.5403998	12.6732358	15.8768186
24.4269821	11.8643536	19.5487556	21.4159267	11.4742286	10.4013597	14.7738535	10.6933679	10.5188351	12.0144245
20.1556904	3.6960698	20.1711532	17.5136337	11.8956385	11.57259	16.3531901	10.8348494	10.7361889	11.8131306
19.7762183	9.8176658	19.7062763	12.6895897	11.8151067	9.3197049	16.8913073	8.5807657	11.9109423	12.7128432
18.5694755	3.9713195	34.288388	18.4751492	12.4240788	18.9491524	20.802735	7.7453553	8.6616289	17.1658941
25.2646906	12.6828913	35.770465	63.1203117	12.2866285	13.0190303	23.5703482	14.5455991	10.9041197	11.3895215
17.4910314	3.6405625	17.0402016	15.8966481	13.9300456	10.9830587	9.3191756	8.8814036	10.3243695	12.2255632
19.6623515	11.1961897	20.8384732	28.1355316	15.9142485	3.8680167	17.3675612	7.713771	14.5320757	19.0655176
13.9450117	3.5108074	22.3868925	15.5576919	19.2893444	9.6864844	14.9087493	7.8665018	9.4074711	17.269427
17.9413957	4.0464541	27.6826471	20.2693886	15.8014716	4.0464541	21.0361095	9.4029553	11.152077	10.7359995
17.4558199	9.1731476	18.1002865	17.4467987	13.1290309	9.6802138	12.6026366	6.5156446	10.3662915	11.9512888
20.9753124	3.6997982	33.6398824	22.7382447	15.3212454	8.4825935	17.2821998	12.4286317	11.2382082	16.990277
21.2832309	3.8732276	16.9727104	9.9663765	9.4290699	16.3299222	14.2275315	10.8038298	12.6060876	12.9115574
21.3519799	3.8891421	11.3483987	14.2556556	10.1567106	11.9948007	26.8303243	8.2123082	12.9395844	19.9963154
22.2108919	11.4053082	22.5864836	17.8564857	11.2195784	15.4159049	7.7321716	10.2014266	12.9462875	14.3107968
31.2436577	10.0097118	34.3893326	15.8879472	19.2015643	21.2906768	25.8274375	10.4504618	12.724956	17.4827732
31.5473878	9.0133278	30.9971138	24.6445723	14.574845	13.1452439	21.1202689	9.9940957	12.3927694	21.3178271
11.5223513	3.87278	3.87278	11.3461981	8.8842729	23.4297345	29.1785858	6.0525277	11.434233	13.0204371
19.5633909	10.2133076	22.0617788	15.2472613	11.5048989	20.0331021	25.2591896	14.1466384	12.7484351	14.3711061
19.5045922	11.2112124	16.3910628	13.1150574	12.2649238	24.0805042	31.2726156	8.5074264	10.7015028	17.8097239
12.7464047	11.4055287	20.1845055	11.8393456	10.4555209	3.9453535	35.6310174	9.0988578	12.4743003	11.9929238
21.1804801	8.8202235	21.0542884	12.6364611	3.935654	17.7205631	15.4760044	9.8036712	12.3015434	12.4142676
30.752678	17.3851762	20.2226532	25.9800455	16.8416348	24.0178474	42.32827	15.9233484	11.5386096	10.1234229
16.8052017	14.4298864	21.0783022	11.9302991	9.5451611	21.9805006	32.3849532	8.8660834	13.6932844	13.7319264
26.22298	10.2782011	23.0793723	10.4459258	14.9174068	17.9942133	32.5358264	8.7650452	14.7019957	19.976772
17.8951296	15.1296129	18.2045477	12.9914129	13.1515564	16.6686827	31.4012482	9.7174352	13.1184132	11.7649346
30.5525031	9.582135	36.079677	18.3906499	15.805579	15.3341666	26.0265764	10.3907191	13.866274	18.9092978
18.2326892	9.5011695	18.4982564	18.5705766	15.3171434	14.6510704	18.4433542	3.9337425	10.732406	14.5765009
21.7423466	8.8247503	44.8126589	17.0054793	15.0581456	3.8858486	26.4845264	12.7622239	12.699247	16.2591243
19.3112926	9.9984207	18.8650184	17.5457047	11.6461287	13.5426062	16.5193445	11.1994091	13.0334406	15.1581429
16.7315149	3.9134896	16.9464327	12.3261184	3.9134896	23.7937797	10.9375052	9.2923512	12.1049059	17.8410355
15.9863523	12.0186203	15.9594193	14.832307	12.9942051	10.8947301	21.1704524	12.7504648	12.5823958	11.3624734
22.9202453	9.0783846	29.3973556	11.7649076	11.5642011	16.608152	19.1715138	10.3263666	11.9182714	15.0010755
10.6962128	11.4223344	19.2717922	15.5904139	14.687177	11.959497	20.825323	6.359442	11.2375047	13.1655551
27.5010668	4.0158541	34.276393	14.7843894	19.6288373	20.8118753	36.6567358	11.89687	13.0802123	12.6540039
10.107751	3.829043	18.1597896	9.062491	16.7338736	16.8507007	21.4941695	9.8526878	10.5912639	15.2030995
14.6313449	14.2406302	46.2314131	22.4167757	13.7539814	16.3453331	21.9662761	4.5267284	14.2107742	15.4703236
21.9906904	15.2012655	13.8955539	14.6184031	17.2656213	19.9574574	34.1377673	9.5927775	10.7756247	12.4692393
23.5274285	14.2162803	24.9448407	17.5362128	14.3404045	22.58491	36.1938441	8.2438121	14.6883011	18.7113501
18.8678917	9.4543246	15.4793935	11.7079067	11.4715417	22.5989749	36.6427271	7.9880757	11.5482752	12.9310482
21.7074461	12.5348738	13.2464144	17.4141493	16.104732	20.4901716	18.9673279	9.6281384	15.9817497	11.5024844
36.2023406	11.1658335	31.910801	30.826465	3.9321244	19.1318239	17.8156467	11.0837888	12.5554845	20.1557372
16.0801618	14.1598687	13.7292781	16.415016	17.5922654	12.7677094	29.7260534	10.32269	12.6956625	11.5084052
21.8850785	4.0614468	9.5580711	20.3851619	16.0230372	34.7770074	54.0166958	7.2413096	16.0074474	13.5958993
19.163576	12.1200602	30.5188302	16.6141198	18.5473721	22.4582725	21.4026924	11.1353733	16.2145975	15.292785
18.7831609	11.2065514	14.5126116	12.8879402	17.9736828	9.2619512	32.1514288	12.2368945	11.629734	11.1968081
12.4210404	18.7567199	11.1507485	8.2257667	14.9504398	28.0588779	16.4690947	7.2023844	14.1201602	20.2014142
40.1317103	12.6911967	33.2208091	17.3409044	15.2164726	24.0708411	52.2513754	14.9483836	15.1801442	3.8175557
15.8495891	8.3557226	21.4061481	18.6001382	11.862625	12.6887524	20.2115947	7.5750934	13.2678787	11.6914015
18.4455504	18.1151409	19.2939161	23.4562787	14.7359133	16.1433641	24.0325972	10.1405639	14.004516	15.1054178
13.3937234	11.8461557	24.2064165	13.1590357	14.5125125	12.2947147	36.5426978	9.7781809	11.0028389	9.6976092
27.9325382	9.2618028	29.1761957	19.0819034	14.7692888	13.0635241	17.0241702	11.7981965	11.5361123	16.6238528
37.5159269	12.3064715	47.6061126	18.860457	13.8741244	19.9384115	27.2258073	13.9071838	13.4024098	20.762789
58.2371441	11.0640989	26.4485194	25.7207478	4.0858061	8.5606363	29.9700093	12.0353021	11.5071916	4.0858061
17.9711062	10.9927526	36.3335146	22.7668676	9.7947579	14.3147825	21.8689171	9.3582688	12.9596474	16.6038172
13.8576997	14.7330962	15.8801011	17.1663415	14.6622053	12.0311221	20.2102578	7.6844304	11.2668122	12.8206253
27.0729688	15.238017	27.4074071	15.2994203	14.2339208	28.2078762	35.9452417	10.5602902	12.3248933	15.2866531
49.1666051	10.5899831	37.1329366	16.7389971	11.7565464	13.29882	28.7887596	10.9018186	10.0185486	10.684677
27.9392619	17.6551479	29.1410847	43.2641945	17.7008122	13.8398208	12.6793684	13.5763342	11.5610063	18.8347653
31.798551	16.9956758	34.8378715	33.3634542	8.3242739	14.8963236	3.9987163	15.2509097	14.1494377	3.9987163
32.7064113	12.8493283	29.9244049	29.7150337	13.4214639	11.1313593	16.5750212	10.8956774	11.5412292	15.4399529
18.6088151	10.9916659	25.0721171	17.6983618	8.9048371	19.4290487	16.5412239	12.3075064	12.9162498	12.241366
24.4603507	12.5549993	30.5442222	18.7401881	14.4865731	19.3847945	23.0237983	9.6037619	12.7688011	15.8147426
38.7666606	17.3024479	28.2225299	68.017774	15.1341833	14.9678002	15.2892431	16.1780032	16.0030862	15.0481266
29.4243172	13.7819478	26.6349874	22.3329848	13.9355527	3.9579359	30.13689	12.7471555	11.7761294	20.1326054
16.238899	10.7324353	23.8920399	17.0501691	18.5299173	24.371216	17.0251791	8.9958608	12.7536425	8.9155773
20.692781	11.6483692	20.5285677	16.8819325	14.1504642	12.3715975	26.3984168	10.6157991	10.5765296	14.9277952
27.5058241	12.7969804	30.876149	36.2268361	14.0017635	3.9341906	19.2550012	10.3992284	13.2292674	23.0471365
32.7935396	4.0478558	33.7667683	34.5812455	12.1231065	14.4377649	24.5211163	9.5769053	11.9323042	18.4998675
33.6179245	9.5505762	36.218722	29.5195808	8.9557435	3.9651159	27.8793345	10.5215159	11.8904526	18.8773097
35.8002316	9.4819976	24.6292567	37.6998298	13.1501603	10.6238185	20.4894032	8.6909905	13.778679	23.0693104
24.8760974	4.7536495	29.5553516	26.4203539	43.2579135	4.7536495	21.0264214	4.7536495	4.7536495	36.5958631
25.9164175	14.0227236	45.8221753	29.0077457	19.7434167	4.0882672	29.4145148	15.1609821	10.8847004	15.7300342
44.0430129	13.8072204	26.4184981	18.2551064	16.6635865	20.1938572	42.55891	9.2081702	13.0274196	15.5104869
65.8505254	3.9231281	23.9686255	20.3927142	17.407964	11.5985696	46.4659374	7.812655	14.3294653	15.3765369
28.0920783	12.1174876	36.4257858	15.999568	19.4133863	22.066014	15.1836309	11.7629788	13.2665528	17.6732652
37.919757	4.2551059	40.1301	57.1391806	26.8402558	4.2551059	42.593314	16.8931514	12.0726825	21.9427931
25.8887007	12.612248	74.9679823	34.1881912	30.5335547	4.3503308	20.7306175	15.5360899	10.3734244	27.6354478
37.835809	14.9757518	47.6361057	44.9367023	10.4672467	18.0583311	22.9872496	17.3021342	11.8757548	27.0688971
21.1376405	14.6418486	36.4939703	27.7144579	16.7450254	14.6199262	24.0101842	9.1893944	12.6159321	16.0262922
22.8509016	9.1664207	28.193048	23.5416647	15.3972311	4.2104292	18.0173961	8.0152019	11.0509896	19.5858129
42.7925741	13.6474072	51.7636191	29.8955177	18.2252929	4.1658154	16.7977041	16.3652974	12.2557064	24.2170401
20.6982694	10.7069373	22.1187227	16.9008424	15.6169956	14.6889165	14.4434883	12.9324316	10.1620207	12.4468233
20.8782878	9.1495895	45.0589612	20.1268572	20.5179778	4.1636524	16.1438817	8.4788406	12.4583926	17.8063698
24.1956872	4.4003834	37.3714136	68.525699	42.5993467	4.4003834	15.5772707	9.2822807	13.4432847	11.2104093
37.5348659	9.8221722	29.3692996	28.9590778	15.0100437	3.8129863	13.0994729	11.1376083	13.0376819	14.0687466
44.6182711	12.7502846	48.6951117	22.8655536	13.5363886	10.7397292	32.5367986	10.5658246	13.116809	16.5817903
26.1312778	12.4970925	24.6717292	24.7265249	12.1783387	12.5911803	20.8754775	9.3343204	15.019295	18.4169732
15.3739993	15.7938492	45.1776151	15.5678099	21.6280615	11.935193	25.5357255	12.7808944	14.2543471	12.8048911
24.5697192	9.7598853	22.80903	22.6597795	20.3587013	14.3205081	13.4011363	10.204846	11.0132409	19.631072
18.581974	11.065974	27.4777919	15.0674877	17.2237115	24.5896162	13.1640294	4.0217448	13.0467754	4.0217448
20.296172	3.9139303	24.9603948	19.8719518	17.2012419	14.5328951	13.1909061	6.0867108	12.3287404	20.4960451
20.5666897	10.2204287	24.9416997	18.6136125	15.3393496	20.2350815	22.7203452	9.6203563	13.7704439	12.123362
4.5384536	4.5384536	15.8221719	23.5828836	29.3279633	4.5384536	11.2965628	4.5384536	15.1724535	13.374056
4.5301241	4.5301241	4.5301241	30.235	26.53964	4.5301241	26.007514	4.5301241	9.2737013	18.4747571
18.7621345	4.3149676	23.8478355	33.5360901	17.6613295	13.8541426	25.1490457	11.2072019	8.0196827	13.8202252
38.5820458	13.8153081	21.2842041	70.2910064	19.4141315	13.4579935	27.9621098	12.9679158	11.088262	16.6738215
30.0747018	10.4115604	27.9961379	37.8237929	13.6994353	12.6433962	29.5726906	9.9578053	11.3861607	15.5253625
30.5600812	14.6924664	34.3510895	29.3335706	16.6919758	13.2340199	25.875006	10.6885085	12.0220164	15.7416412
22.6318876	10.7471991	35.3257799	40.2038787	10.3635664	13.4773842	23.352748	10.8310213	12.852099	17.1866669
18.9431374	13.9843186	34.6290936	22.6986636	13.3474194	11.337495	24.5343594	9.2026063	11.3326073	15.1404684
30.3064755	13.8413694	21.7721472	25.3589733	14.5448826	20.9560319	22.8200342	11.8423619	10.9499151	12.3864328
19.841269	4.1239934	28.1697745	21.7168839	18.0020722	12.9747758	27.6177404	9.9964916	10.0649908	13.4019268
21.7134088	9.950958	19.7952337	22.2372414	17.3679176	10.9989642	18.0944739	10.4144198	10.7937118	20.1077382
29.3042561	13.1949322	32.4400286	34.5770117	23.0669002	12.0467737	17.9577755	11.8737889	13.6657822	18.0105894
25.1533977	3.9848237	25.0688542	22.7617159	16.1485669	17.7213448	43.9863387	7.5244214	12.4200763	19.3894083
36.5000499	4.0562205	28.74835	21.5109749	15.4333309	4.0562205	14.1224148	11.1706478	8.908986	14.4440496
23.2134432	14.6068996	20.1130293	17.4743088	16.5341141	11.6402758	12.7085569	8.5280605	9.5506799	14.6267132
23.1424528	4.0763233	24.9960476	34.2399266	14.0930113	11.373165	36.5361416	7.8864283	13.2390211	15.6708105
20.2509382	10.9565584	35.4433081	20.0563238	16.1971185	12.3701628	12.3034061	11.3450704	12.2710739	20.4255722
19.8085888	13.9351792	34.0327759	20.0364469	17.0122556	18.9440839	14.2030992	10.8332413	13.22862	21.7725311
3.9616556	15.5258036	18.5683462	14.4671628	16.4947325	11.7244013	16.9479006	6.512037	15.0420562	10.6873426
29.1951547	12.004659	25.3670898	16.542173	15.0478211	17.7861077	35.3170466	9.3019584	10.872363	11.45847
21.5310343	16.4181441	44.2055246	56.4050622	14.8036187	13.4034042	38.1775445	12.4094334	15.0900422	14.8662419
39.90184	9.8341519	27.2077002	27.5298252	14.8389377	16.9522151	12.8020592	14.1249882	10.8506851	13.8862812
21.7145976	18.7204161	19.3824015	19.9876019	15.0572567	12.9592926	22.7384374	10.6251246	10.4313589	13.8693718
21.2867428	13.7679989	20.9472553	21.4150316	14.2946425	17.5829669	14.6933067	8.7798021	22.0075066	11.4819701
24.8208084	9.5985089	21.4655176	28.9348966	10.0030502	15.278084	12.0498787	11.8470781	12.5348213	19.9394833
26.1028572	11.8851383	57.0913034	29.1529723	15.873718	11.305608	16.0424113	16.4707781	13.5165325	27.9362055
13.6367309	15.2631279	4.013558	16.753098	17.6535139	13.1603387	23.8947471	4.013558	13.520295	15.8393527
13.8471997	16.1079499	18.6708019	13.3158341	17.4876112	18.9074827	27.9532764	7.8669999	13.2372962	13.2466818
11.0044498	12.9903518	15.9441132	12.8757161	17.8647048	12.7703288	24.367458	10.6877437	15.2397566	10.0605065
26.4277745	12.3466706	23.1605668	28.432081	17.0836847	14.3507336	17.6916518	12.0918484	12.7396295	19.0952805
4.0934493	13.719681	29.6843526	16.6664309	19.4936178	8.77083	18.7346319	9.3420872	11.7413332	16.5754751
12.9117926	13.6149545	22.5447224	16.3583701	18.2196747	13.4063691	34.468995	10.9193795	12.9356689	11.6581676
21.8612965	10.735769	25.5483468	13.0506202	17.7350993	11.1256447	42.1829453	6.5071751	12.0727132	4.0756084
4.0623432	14.2917665	10.8060057	15.3753841	19.3721733	14.0593164	12.1085354	9.2376781	13.838692	4.0623432
26.2103178	12.4396035	35.7586603	41.3624132	14.7700891	14.3085817	55.4329388	9.4062902	13.7041675	17.5539372
16.094781	12.1823145	22.6786701	19.6039209	12.2643138	15.6872285	12.4705853	9.3104361	13.660563	15.0157829
17.5386298	13.186432	34.9137806	13.7237319	4.0264295	18.5633786	22.7819334	11.0381217	12.8930176	10.5780261
14.5730467	12.4884601	21.835853	12.3933743	18.2251792	28.149373	20.5693811	10.2844229	14.1577036	13.4198963
12.0329393	18.792331	32.3107141	23.385539	13.3469942	20.9155747	28.2806458	7.9734348	14.787855	27.674199
28.0802654	11.9768456	21.1684346	19.9027166	17.3643866	16.0017441	13.3602079	9.6564159	16.7880271	14.1634762
13.6614119	18.8678103	39.7041867	24.2761668	17.9583278	15.9336448	33.9300263	9.8487866	13.3508744	4.2668883
20.7238178	14.2410126	29.0318377	10.2824557	14.5329973	13.5839714	22.5452765	4.0502822	12.003062	13.5346293
35.2771713	12.527782	41.2259088	26.7502154	15.1965477	18.4877645	20.2752344	12.5369313	13.7468063	19.3778103
16.577118	13.992415	21.8375696	15.2313522	14.0541241	14.6213301	22.2081645	13.3566104	11.9311214	19.7513577
20.95548	11.0817794	23.1467643	12.0745891	20.3862384	11.987939	16.2476494	11.5107484	11.3964017	21.4836978
21.050905	4.1084673	31.594103	19.3264404	13.910272	10.1922556	15.935206	10.323431	11.9405856	20.5106094
27.307569	12.6762379	37.2921332	20.2055082	19.7729805	10.6683653	15.1999893	12.2992185	11.3936497	12.6673938
22.4612254	19.4653928	38.7389997	31.0586858	10.0895202	10.3870556	27.4756291	12.1180461	12.7962477	10.9498759
19.5507389	13.7323002	28.7064688	18.8833293	12.0531327	13.8126751	23.7305556	11.5495954	11.8353132	14.6989972
26.7988847	13.2457177	46.4165661	19.8200448	17.397901	12.1493469	12.3938072	16.781972	13.111113	15.1639387
17.7655653	14.0163568	29.1090096	18.5087139	11.9198961	22.5725917	14.9924847	11.2023536	14.3407766	14.8828241
37.1464889	10.5193583	23.953287	32.604296	12.208074	18.5403285	18.7930246	11.2524986	11.8578029	16.4954656
25.9132752	9.3330686	33.5819175	12.6297909	12.4406889	38.2075429	14.7836602	10.6056414	12.5641801	23.8222192
32.0581282	11.6843404	28.1423973	21.3407236	14.5765447	22.0962536	17.2804197	12.8444062	12.2629944	17.4565168
29.3660768	10.7488487	27.8489018	23.8148257	14.3710017	12.6899317	13.5719201	13.3486831	11.3313844	23.692584
23.0118382	9.2108557	19.7117253	20.0923279	12.9531761	17.5471771	14.8392216	10.9090246	13.392118	20.2270717
42.4713099	10.8422728	29.2822079	38.39406	12.6612412	17.8695294	17.0157492	8.764027	13.6187961	19.1868676
38.80864	13.6410033	45.3727802	17.3085335	18.6318397	12.049817	21.03452	12.3465806	11.8991798	20.3501647
38.3551225	13.4642024	33.7970302	28.7967441	12.8343844	14.1895961	18.4404345	11.7654077	12.6511895	28.9210758
24.5962892	11.2354768	34.8465932	29.8695455	15.9234983	3.9931081	15.395572	12.4770225	12.1347393	13.4798671
23.2532129	12.5207065	28.4107294	18.817343	18.4400346	17.7790463	18.2986619	12.0045608	12.3183142	16.4208257
32.7033503	9.8561343	33.9079779	32.7732084	13.1668223	15.8070978	23.762866	9.161959	11.9994695	19.1698017
24.6017168	12.3830959	25.0250087	26.8411211	16.4055359	14.2958321	16.387964	6.4587666	13.0645369	19.210127
24.7682732	14.6698714	34.5769143	38.0284224	12.8138861	11.1409424	17.337257	16.3390651	11.866353	16.5122873
49.8450229	11.6325077	37.4201736	21.2674854	14.4103227	13.1384309	14.0066222	12.5930113	13.1097271	29.2762086
21.3945612	10.1788672	22.6281658	22.0852862	13.9320054	3.9819502	15.3994511	6.7201022	13.284077	18.563968
25.2570583	11.0981455	28.0971093	22.2649049	10.1315512	4.0603391	4.0603391	11.5318916	11.3597972	20.1547781
21.1144369	11.1478301	26.3790056	30.280124	12.3919558	12.7020338	18.3830741	11.9530255	12.9610962	16.9188561
14.9721224	10.5328153	52.1940715	42.3924724	12.0159575	9.086555	32.5508299	8.7504761	12.5697547	13.2452358
26.0460259	3.9745528	28.2289416	23.9077879	13.1526096	16.3337381	15.6165033	11.6055446	12.1614724	14.5429523
24.7583833	10.3875979	20.0110598	24.0998794	15.0302056	3.9594292	12.910885	8.6894092	12.2000221	14.5757017
33.2289306	3.8528048	24.5081342	35.0054479	14.6410473	14.3192469	17.2680054	9.4706454	12.6745182	13.0188816
30.9807311	13.1584328	21.6002095	23.2972586	14.5590749	13.7190204	16.1039675	10.5960145	11.2009534	23.5024778
33.1780901	14.2418995	20.4512427	28.8636763	16.8178137	10.7089141	14.3218609	11.0418204	12.2811321	19.1749123
22.2233614	4.079205	26.7443271	19.1006609	11.8702853	4.079205	17.4986601	9.9748743	11.4045268	13.3917801
31.6224493	3.9512688	25.3365163	27.1739406	14.3397607	14.9411884	12.7416839	11.8519817	12.4453909	20.1792078
21.3605612	14.9189805	33.3587321	51.0755969	23.1270123	4.0156986	17.5674105	10.9305273	11.7664471	14.8946043
30.0890198	11.320583	34.3506568	39.4710703	11.6283487	11.7310502	18.2465641	11.4757991	11.122285	18.901205
22.8805384	13.7403643	24.6681785	26.776194	12.3061639	13.490923	14.2451437	10.3867729	12.2951376	19.4415148
18.3156131	12.0092019	21.1609054	26.2193814	14.3423462	12.6655952	13.9706061	10.5785921	12.2527572	12.6966287
27.8234847	10.0307865	20.9550823	18.7551127	11.4391035	21.6889799	16.7183478	10.5535929	12.5069817	15.12774
20.6820073	3.9393274	23.9073009	12.4804837	12.6112763	18.0530978	22.6711334	12.3008509	11.075885	12.3726073
53.0181148	13.4983699	28.6795585	25.9930942	15.6206586	15.0352068	25.3663085	17.8418598	11.5248025	31.4231587
21.1075179	10.0888245	37.8029587	29.3198054	20.0767189	11.699745	20.4307619	12.6857093	13.0356594	15.6486463
28.9726653	11.789131	28.0953766	36.6059171	12.4554686	12.2216455	16.8156856	9.093598	13.0958512	16.0492884
25.9132848	11.8485242	23.729406	31.9369568	14.198243	3.8289244	14.9772401	9.6340131	10.6140424	19.0995592
30.8585179	8.7638253	19.7012577	24.3125631	15.9769065	15.794028	17.4559089	9.5954694	10.9183477	14.6054049
27.2126259	10.621566	34.7565226	28.0391898	15.3055179	14.4120782	9.5164019	10.5715289	12.4475482	21.2909171
19.7419705	10.887372	27.0173999	19.0338723	16.3876088	13.4131579	9.2690563	10.714131	21.1605905	17.8010448
21.429724	9.844069	29.2014628	28.8429914	15.9410307	13.3466127	11.1985886	11.9477541	13.4410501	23.9178067
25.5751581	12.4575785	19.4446267	24.5960312	11.3531765	23.3778589	17.7711744	11.251825	12.8679688	25.5263769
28.0761504	11.9051692	20.9736098	16.0022989	16.0015977	4.0055213	17.8973937	10.9412612	14.2621965	17.164412
30.3624735	10.871295	31.2046644	23.9527723	14.866846	14.6989621	23.6431367	11.1527489	11.909499	16.3103175
23.3417499	8.0705717	46.8467919	25.7736793	14.9648565	12.7992186	13.9425341	6.9792491	12.2171045	17.1240141
27.5420856	12.566871	22.0977185	21.7711741	16.6229671	20.6672947	16.6956661	12.8427088	11.3376132	16.6694201
31.2151767	12.649212	26.1297047	25.0160763	14.6697018	18.125959	24.0374775	11.9082571	11.1694711	17.1689795
25.1096812	16.7493537	30.7047962	20.035685	10.2607941	13.7517984	14.1490484	8.8482363	10.3492389	11.2960727
19.3166351	11.8517078	27.104929	15.5917693	10.2299609	3.9669955	27.0393626	9.6860023	13.1893673	13.3545269
44.2954199	4.0630522	47.1275755	21.9746257	12.0359997	13.2600909	31.0243346	10.9098725	10.8446593	12.408161
21.5324461	10.8585214	40.433191	22.6915229	13.0169002	16.7181687	22.5190005	8.6574661	11.0073792	14.4977847
23.4923273	12.7588543	21.9573656	21.217195	13.8760413	13.470127	16.5024264	9.2164571	11.3283298	12.8753022
20.6806231	7.6875185	25.1250787	21.0498477	12.5136777	18.6682897	16.5598373	12.6763	11.0030198	12.9857619
32.7706344	11.1744466	27.5191468	30.2708322	12.9168293	9.2264227	16.0913421	10.0920256	11.1513059	19.4664851
24.1468767	10.0275225	25.3423315	25.1703021	11.985031	18.0117086	15.7580361	9.8125545	12.3826519	16.6155341
26.1184629	10.2726639	21.0737732	17.4996003	10.0853664	21.0332587	13.9112707	11.5871341	10.6189271	11.8489966
24.977011	3.7110785	22.3866602	14.6600257	16.1675191	9.1792795	17.9245975	11.954934	11.1383639	18.595731
54.5698101	11.3951858	28.4809442	20.9021015	10.5772893	13.3298528	26.5409478	11.9479482	10.6860726	15.3436175
34.4599617	9.0011861	22.0079158	27.5721299	12.0620686	17.9938563	16.5883045	8.7291478	12.8993299	16.1831707
19.7108551	8.1379274	26.3214476	18.1721539	13.9632888	26.8825852	18.4920033	7.2211431	12.7357108	15.6805245
24.040385	11.2061641	19.5433474	22.7296306	11.4691103	16.0223319	14.5007698	9.4309329	11.6194118	14.2882442
25.1687563	12.5919848	24.824705	26.8423516	13.5276336	11.3190954	28.4115666	11.1459655	12.8512499	17.0984964
27.7147805	12.4597143	24.1282227	37.8451138	15.5673301	16.9558999	12.9051212	13.0274006	10.2629461	14.9245789
22.0827784	8.8710775	23.8586445	25.5951968	13.420823	15.0750925	13.0566287	9.5422941	10.5919849	16.2280422
19.2203552	15.5407223	15.3156011	18.7985454	14.446183	12.6190517	23.2627456	9.3418717	9.8002879	16.1690361
19.919795	9.6426312	35.901264	24.6968804	16.4412112	11.3514771	18.7714786	11.472692	12.6511293	15.9687144
24.6287976	11.1087113	27.3463553	22.8928555	14.462551	15.4837361	13.9980768	13.4616663	10.9304709	14.2453293
24.4541078	11.4534795	26.8878437	26.276275	14.8478957	19.964898	11.2221453	15.529335	11.5492901	13.5880912
32.4726871	9.530075	33.8054957	30.2182176	14.5558113	13.4050234	15.9250584	12.1689154	13.4356894	32.8239034
28.4830504	11.1974818	38.6568609	17.0732007	14.9540007	14.5368845	21.9470979	10.786476	10.753196	28.912838
21.6911392	12.3822651	20.4566756	28.5773708	15.9964885	10.7275666	12.6368491	12.2665949	11.1396897	12.0755487
27.2324886	10.8140977	22.6925185	21.8777186	16.3712952	11.4719784	13.5030061	9.3083573	10.9135539	19.5217221
27.3391237	10.334466	25.2841481	21.495793	16.1150353	13.0943998	12.4769898	12.2174857	11.0459965	16.0330947
34.8905278	13.7238008	25.5272536	29.953433	14.7141068	15.1049939	18.8209667	11.0950165	11.2160746	19.9330991
24.7304737	3.8681845	28.6807538	24.7906231	15.8490623	18.0418144	15.2641632	9.1004587	13.5136461	15.1711318
14.5248638	13.0497564	37.0911955	18.3012937	11.7958928	12.7337922	44.2667116	8.4681969	13.39875	10.7333724
23.1839635	4.5466612	55.0880787	20.2093647	23.8884779	4.5466612	21.2537763	4.5466612	13.3305324	19.3415257
