"Cell","h","monocle3_pseudotime","UMAP1","UMAP2","cluster","partition"
28,0,0.0850087353731401,4.17708015441895,0.200271710753441,"1","1"
13,0,0.0905003862965634,4.65603542327881,1.13561928272247,"1","1"
573,24,0.0989033806828867,4.62366724014282,1.15700507164001,"1","1"
223,1,0.176435381993221,4.17975854873657,0.910827696323395,"1","1"
1,0,0.184253938936219,4.06973457336426,0.287259429693222,"1","1"
47,0,0.212647435331615,4.18027639389038,1.18880772590637,"1","1"
153,1,0.22542316291766,4.15651702880859,1.13826811313629,"1","1"
58,0,0.254638632117693,4.52965450286865,1.32801687717438,"1","1"
138,1,0.255659386558989,3.98790001869202,0.32120680809021,"1","1"
52,0,0.272013382068019,4.02581262588501,0.680595099925995,"1","1"
466,12,0.300666293932606,4.80367374420166,1.24405896663666,"1","1"
98,0,0.305054059212652,4.56509733200073,1.35401046276093,"1","1"
3,0,0.32233406019173,4.53137540817261,1.38335955142975,"1","1"
87,0,0.370267952674672,4.70044708251953,1.34775102138519,"1","1"
73,0,0.620537699599182,4.11501407623291,1.628821849823,"1","1"
96,0,0.628973299317222,4.57087087631226,1.72106504440308,"1","1"
24,0,0.659381514468606,4.60171127319336,1.68668901920319,"1","1"
44,0,0.687934801145961,4.68742036819458,1.66732263565063,"1","1"
40,0,0.707712108607793,4.65462350845337,1.63294208049774,"1","1"
197,1,0.739098086475142,3.96527481079102,1.60182738304138,"1","1"
118,0,0.740083123587252,4.31441116333008,1.51146948337555,"1","1"
75,0,0.75372667943098,3.8989679813385,1.39882469177246,"1","1"
82,0,0.765244045905643,4.6546688079834,1.55463838577271,"1","1"
76,0,0.76896530876638,4.02153635025024,1.56021511554718,"1","1"
39,0,0.787431179882363,4.74999713897705,1.54612851142883,"1","1"
38,0,0.817247843041833,4.65241765975952,1.4833390712738,"1","1"
100,0,0.817777154726595,4.03287649154663,1.33529555797577,"1","1"
16,0,0.841892248365436,4.69149827957153,1.45249354839325,"1","1"
89,0,0.841899243325728,4.7003812789917,1.36963057518005,"1","1"
51,0,0.845612539573217,4.0120415687561,1.1539294719696,"1","1"
5,0,0.845887965712932,4.01586866378784,1.16001713275909,"1","1"
10,0,0.868675237586057,3.9511616230011,0.600369930267334,"1","1"
55,0,0.868682232546349,3.96254682540894,0.58743691444397,"1","1"
64,0,0.868689227506641,4.06856203079224,1.12668144702911,"1","1"
126,1,0.868696222466933,3.9600625038147,0.658732235431671,"1","1"
160,1,0.868703217427224,3.95327210426331,0.463758289813995,"1","1"
15,0,0.93930567140869,4.49369096755981,2.3139226436615,"1","1"
31,0,0.939312666368982,4.52681398391724,2.18001890182495,"1","1"
70,0,0.939319661329274,4.51572751998901,2.18112730979919,"1","1"
115,0,0.939326656289566,4.47840261459351,2.1612377166748,"1","1"
199,1,0.939333651249858,4.50996541976929,2.26434564590454,"1","1"
281,6,0.939340646210149,4.46157026290894,2.20590329170227,"1","1"
29,0,0.943250339267627,4.43024206161499,2.18100214004517,"1","1"
102,0,1.03392400023541,4.58624410629272,1.9560809135437,"1","1"
48,0,1.06230329291109,4.24602174758911,2.05453729629517,"1","1"
112,0,1.06633494310145,4.60267066955566,1.9122006893158,"1","1"
53,0,1.08144997079441,4.21471405029297,2.02619123458862,"1","1"
107,0,1.11316840997006,4.22803258895874,1.73752892017365,"1","1"
108,0,1.12384527826396,4.14964723587036,1.98366522789001,"1","1"
101,0,1.12843745613379,4.42196321487427,1.76886308193207,"1","1"
216,1,1.14377020996146,3.51628065109253,0.930160164833069,"1","1"
226,1,1.14377720492176,3.58589673042297,0.821872472763062,"1","1"
232,1,1.14378419988205,3.78671002388,0.364921897649765,"1","1"
228,1,1.14650300943824,3.70708727836609,0.397763550281525,"1","1"
120,0,1.14733738555253,4.12211942672729,2.0005247592926,"1","1"
36,0,1.16931687667821,3.83883857727051,0.00677319290116429,"1","1"
194,1,1.20037317475604,3.70644736289978,0.283552706241608,"1","1"
8,0,1.23519770765248,3.47823023796082,1.1807873249054,"1","1"
505,24,1.28092614043955,3.15962195396423,1.52938103675842,"1","1"
65,0,1.28903838420333,3.31928181648254,1.09759283065796,"1","1"
458,12,1.33750236274173,3.57625007629395,0.326452821493149,"1","1"
751,72,1.36886450814094,3.70256209373474,-0.0688131153583527,"1","1"
26,0,1.37305881527107,3.29573750495911,0.97797030210495,"1","1"
35,0,1.37527387434335,3.2127058506012,1.18870365619659,"1","1"
84,0,1.40732510131698,3.54563021659851,1.30715394020081,"1","1"
230,1,1.41940810458968,3.7446084022522,1.01056826114655,"1","1"
19,0,1.45349177605323,3.19984316825867,1.05381417274475,"1","1"
23,0,1.46718823218801,3.49391174316406,1.46927213668823,"1","1"
834,72,1.46938996197344,3.42665767669678,0.43099457025528,"1","1"
18,0,1.478963113618,3.16662907600403,1.08524000644684,"1","1"
62,0,1.51572078385209,3.96638917922974,2.51957702636719,"1","1"
81,0,1.51572777881238,4.04737663269043,2.52787923812866,"1","1"
57,0,1.51613141623684,4.1588659286499,2.52510213851929,"1","1"
86,0,1.5166511361748,3.18411040306091,0.958801686763763,"1","1"
117,0,1.51738612269547,4.15753364562988,2.47701978683472,"1","1"
42,0,1.51906163259285,4.16582012176514,2.42227911949158,"1","1"
7,0,1.51928194464156,4.13828277587891,2.38813281059265,"1","1"
